Source,Target,Type,Id,Label,Weight
22429,23378,Undirected,83520,,6
22429,23390,Undirected,83521,,4
22429,23461,Undirected,83522,,4
22429,37475,Undirected,83523,,4
22429,47566,Undirected,83524,,3
22429,48187,Undirected,83525,,12
22429,79321,Undirected,83526,,8
22429,82482,Undirected,83527,,4
22429,82582,Undirected,83528,,6
22429,82583,Undirected,83529,,4
22429,82600,Undirected,83530,,10
22429,84077,Undirected,83531,,4
22429,84375,Undirected,83532,,6
22429,84380,Undirected,83533,,4
22429,84692,Undirected,83534,,6
22429,84836,Undirected,83535,,4
22429,84879,Undirected,83536,,7
22429,84946,Undirected,83537,,4
22429,84947,Undirected,83538,,6
22429,84949,Undirected,83539,,4
22429,84978,Undirected,83540,,4
22429,84987,Undirected,83541,,4
22429,84988,Undirected,83542,,4
22429,84991,Undirected,83543,,8
22429,84992,Undirected,83544,,4
22429,85015,Undirected,83545,,8
22429,85059,Undirected,83546,,8
22429,85144,Undirected,83547,,4
22429,85152,Undirected,83548,,6
22429,15044D,Undirected,83549,,4
22429,15056BL,Undirected,83550,,4
22429,15056N,Undirected,83551,,6
22429,16156S,Undirected,83552,,4
22429,47503A,Undirected,83553,,4
22429,47504H,Undirected,83554,,4
22429,47504K,Undirected,83555,,8
22429,47599A,Undirected,83556,,6
22429,72800B,Undirected,83557,,4
22429,79066K,Undirected,83558,,4
22429,82494L,Undirected,83559,,2
22429,84030E,Undirected,83560,,6
22429,84596B,Undirected,83561,,4
22429,84849D,Undirected,83562,,4
22429,84970S,Undirected,83563,,4
22429,84971S,Undirected,83564,,4
22429,84997A,Undirected,83565,,4
22429,84997B,Undirected,83566,,4
22429,84997C,Undirected,83567,,6
22429,84997D,Undirected,83568,,6
22429,85014B,Undirected,83569,,4
22429,85032A,Undirected,83570,,6
22429,85032B,Undirected,83571,,4
22429,85032D,Undirected,83572,,4
22429,85099B,Undirected,83573,,4
22429,85099C,Undirected,83574,,4
22429,85099F,Undirected,83575,,8
22429,85123A,Undirected,83576,,7
22429,85124B,Undirected,83577,,4
22429,85124C,Undirected,83578,,4
22429,90016B,Undirected,83579,,4
22429,90018B,Undirected,83580,,4
22429,M,Undirected,83581,,6
22430,21034,Undirected,83583,,3
22430,21212,Undirected,83591,,3
22430,21977,Undirected,83609,,3
22430,22138,Undirected,83612,,5
22430,22423,Undirected,83622,,7
22430,22431,Undirected,83627,,4
22430,22433,Undirected,83628,,4
22430,22457,Undirected,83629,,2
22430,22469,Undirected,83630,,5
22430,22470,Undirected,83631,,3
22430,22487,Undirected,83632,,4
22430,22501,Undirected,83633,,4
22430,22502,Undirected,83634,,4
22430,22508,Undirected,83635,,4
22430,22569,Undirected,83636,,4
22430,22577,Undirected,83637,,2
22430,22578,Undirected,83638,,4
22430,22579,Undirected,83639,,4
22430,22607,Undirected,83640,,4
22430,22617,Undirected,83641,,4
22430,22622,Undirected,83642,,4
22430,22624,Undirected,83643,,4
22430,22625,Undirected,83644,,8
22430,22627,Undirected,83645,,4
22430,22632,Undirected,83646,,4
22430,22699,Undirected,83647,,4
22430,22766,Undirected,83648,,4
22430,22768,Undirected,83649,,4
22430,22789,Undirected,83650,,6
22430,22844,Undirected,83651,,4
22430,22845,Undirected,83652,,4
22430,22852,Undirected,83653,,4
22430,22853,Undirected,83654,,4
22430,22855,Undirected,83655,,6
22430,22865,Undirected,83656,,3
22430,22866,Undirected,83657,,2
22430,22898,Undirected,83658,,4
22430,22952,Undirected,83659,,4
22430,22960,Undirected,83660,,2
22430,22961,Undirected,83661,,2
22430,23084,Undirected,83662,,4
22430,23094,Undirected,83663,,4
22430,23146,Undirected,83664,,6
22430,23147,Undirected,83665,,6
22430,23173,Undirected,83666,,4
22430,23245,Undirected,83667,,4
22430,23252,Undirected,83668,,4
22430,23294,Undirected,83669,,4
22430,23295,Undirected,83670,,4
22430,23298,Undirected,83671,,4
22430,23300,Undirected,83672,,4
22430,23321,Undirected,83673,,2
22430,23329,Undirected,83674,,4
22430,23348,Undirected,83675,,4
22430,23395,Undirected,83676,,6
22430,23396,Undirected,83677,,6
22430,23404,Undirected,83678,,4
22430,47566,Undirected,83679,,6
22430,48138,Undirected,83680,,4
22430,48187,Undirected,83681,,6
22430,71459,Undirected,83682,,4
22430,79321,Undirected,83683,,4
22430,82484,Undirected,83684,,6
22430,82580,Undirected,83685,,4
22430,84755,Undirected,83686,,8
22430,84836,Undirected,83687,,4
22430,84879,Undirected,83688,,4
22430,85059,Undirected,83689,,4
22430,85066,Undirected,83690,,6
22430,85152,Undirected,83691,,4
22430,47566B,Undirected,83692,,6
22430,47590B,Undirected,83693,,4
22430,47591D,Undirected,83694,,6
22430,82494L,Undirected,83695,,2
22430,84970L,Undirected,83696,,6
22430,85099B,Undirected,83697,,2
22430,85123A,Undirected,83698,,3
22431,21034,Undirected,83711,,3
22431,21136,Undirected,83715,,2
22431,21212,Undirected,83722,,2
22431,21977,Undirected,83747,,2
22431,22086,Undirected,83749,,3
22431,22138,Undirected,83754,,4
22431,22139,Undirected,83755,,3
22431,22178,Undirected,83761,,3
22431,22197,Undirected,83762,,3
22431,22423,Undirected,83776,,2
22431,22432,Undirected,83778,,24
22431,22433,Undirected,83779,,22
22431,22456,Undirected,83780,,6
22431,22465,Undirected,83781,,4
22431,22469,Undirected,83782,,2
22431,22471,Undirected,83783,,4
22431,22485,Undirected,83784,,4
22431,22489,Undirected,83785,,4
22431,22492,Undirected,83786,,4
22431,22499,Undirected,83787,,4
22431,22501,Undirected,83788,,4
22431,22505,Undirected,83789,,6
22431,22522,Undirected,83790,,8
22431,22523,Undirected,83791,,8
22431,22530,Undirected,83792,,4
22431,22534,Undirected,83793,,6
22431,22535,Undirected,83794,,4
22431,22536,Undirected,83795,,4
22431,22537,Undirected,83796,,4
22431,22549,Undirected,83797,,4
22431,22551,Undirected,83798,,4
22431,22554,Undirected,83799,,6
22431,22555,Undirected,83800,,4
22431,22556,Undirected,83801,,4
22431,22563,Undirected,83802,,4
22431,22564,Undirected,83803,,4
22431,22583,Undirected,83804,,4
22431,22584,Undirected,83805,,4
22431,22619,Undirected,83806,,4
22431,22620,Undirected,83807,,4
22431,22632,Undirected,83808,,4
22431,22633,Undirected,83809,,4
22431,22637,Undirected,83810,,8
22431,22649,Undirected,83811,,4
22431,22666,Undirected,83812,,3
22431,22667,Undirected,83813,,4
22431,22670,Undirected,83814,,4
22431,22713,Undirected,83815,,4
22431,22720,Undirected,83816,,3
22431,22739,Undirected,83817,,4
22431,22745,Undirected,83818,,4
22431,22748,Undirected,83819,,4
22431,22751,Undirected,83820,,6
22431,22835,Undirected,83821,,4
22431,22844,Undirected,83822,,4
22431,22845,Undirected,83823,,4
22431,22938,Undirected,83824,,4
22431,22960,Undirected,83825,,2
22431,22964,Undirected,83826,,4
22431,22966,Undirected,83827,,4
22431,22968,Undirected,83828,,4
22431,22969,Undirected,83829,,3
22431,22978,Undirected,83830,,4
22431,22993,Undirected,83831,,3
22431,22996,Undirected,83832,,4
22431,23008,Undirected,83833,,4
22431,23076,Undirected,83834,,4
22431,23126,Undirected,83835,,4
22431,23127,Undirected,83836,,4
22431,23206,Undirected,83837,,4
22431,23207,Undirected,83838,,4
22431,23209,Undirected,83839,,4
22431,23243,Undirected,83840,,4
22431,23245,Undirected,83841,,4
22431,23254,Undirected,83842,,4
22431,23255,Undirected,83843,,4
22431,23256,Undirected,83844,,6
22431,23293,Undirected,83845,,6
22431,23294,Undirected,83846,,4
22431,23296,Undirected,83847,,4
22431,23298,Undirected,83848,,2
22431,23301,Undirected,83849,,2
22431,23355,Undirected,83850,,2
22431,23356,Undirected,83851,,4
22431,47566,Undirected,83852,,4
22431,48111,Undirected,83853,,4
22431,48129,Undirected,83854,,4
22431,71459,Undirected,83855,,6
22431,72818,Undirected,83856,,4
22431,82580,Undirected,83857,,4
22431,82583,Undirected,83858,,4
22431,82600,Undirected,83859,,4
22431,84077,Undirected,83860,,4
22431,84375,Undirected,83861,,6
22431,84674,Undirected,83862,,6
22431,84755,Undirected,83863,,4
22431,84879,Undirected,83864,,2
22431,84991,Undirected,83865,,4
22431,85066,Undirected,83866,,4
22431,85152,Undirected,83867,,4
22431,84459A,Undirected,83868,,4
22431,84596B,Undirected,83869,,6
22431,84970S,Undirected,83870,,4
22431,84997D,Undirected,83871,,4
22431,85014A,Undirected,83872,,4
22431,85014B,Undirected,83873,,4
22431,85123A,Undirected,83874,,2
22431,85194S,Undirected,83875,,4
22432,21212,Undirected,83886,,3
22432,21977,Undirected,83898,,2
22432,22178,Undirected,83903,,2
22432,22197,Undirected,83904,,3
22432,22423,Undirected,83912,,2
22432,22433,Undirected,83914,,18
22432,22469,Undirected,83915,,3
22432,22489,Undirected,83916,,4
22432,22492,Undirected,83917,,4
22432,22501,Undirected,83918,,4
22432,22505,Undirected,83919,,6
22432,22514,Undirected,83920,,4
22432,22515,Undirected,83921,,4
22432,22520,Undirected,83922,,4
22432,22521,Undirected,83923,,4
22432,22522,Undirected,83924,,6
22432,22523,Undirected,83925,,6
22432,22551,Undirected,83926,,6
22432,22554,Undirected,83927,,8
22432,22555,Undirected,83928,,6
22432,22556,Undirected,83929,,4
22432,22560,Undirected,83930,,4
22432,22562,Undirected,83931,,4
22432,22563,Undirected,83932,,4
22432,22564,Undirected,83933,,4
22432,22566,Undirected,83934,,4
22432,22630,Undirected,83935,,4
22432,22661,Undirected,83936,,4
22432,22666,Undirected,83937,,2
22432,22693,Undirected,83938,,4
22432,22720,Undirected,83939,,3
22432,22739,Undirected,83940,,4
22432,22751,Undirected,83941,,4
22432,22841,Undirected,83942,,4
22432,22859,Undirected,83943,,4
22432,22957,Undirected,83944,,6
22432,22961,Undirected,83945,,3
22432,22964,Undirected,83946,,4
22432,22966,Undirected,83947,,4
22432,22978,Undirected,83948,,4
22432,22992,Undirected,83949,,4
22432,22993,Undirected,83950,,3
22432,23076,Undirected,83951,,6
22432,23126,Undirected,83952,,4
22432,23127,Undirected,83953,,4
22432,23204,Undirected,83954,,4
22432,23229,Undirected,83955,,4
22432,23243,Undirected,83956,,4
22432,23254,Undirected,83957,,4
22432,23255,Undirected,83958,,4
22432,23256,Undirected,83959,,6
22432,23301,Undirected,83960,,2
22432,23341,Undirected,83961,,4
22432,47566,Undirected,83962,,2
22432,62018,Undirected,83963,,4
22432,79321,Undirected,83964,,4
22432,82583,Undirected,83965,,4
22432,82600,Undirected,83966,,4
22432,84375,Undirected,83967,,6
22432,84378,Undirected,83968,,4
22432,84987,Undirected,83969,,4
22432,84991,Undirected,83970,,4
22432,85048,Undirected,83971,,4
22432,85152,Undirected,83972,,4
22432,15044B,Undirected,83973,,4
22432,16161P,Undirected,83974,,4
22432,84596B,Undirected,83975,,4
22432,85123A,Undirected,83976,,2
22433,21034,Undirected,83984,,4
22433,21136,Undirected,83985,,2
22433,22111,Undirected,83992,,2
22433,22138,Undirected,83993,,4
22433,22139,Undirected,83994,,3
22433,22178,Undirected,83999,,3
22433,22465,Undirected,84010,,4
22433,22469,Undirected,84011,,2
22433,22501,Undirected,84012,,4
22433,22505,Undirected,84013,,6
22433,22514,Undirected,84014,,4
22433,22515,Undirected,84015,,4
22433,22520,Undirected,84016,,4
22433,22521,Undirected,84017,,4
22433,22522,Undirected,84018,,6
22433,22523,Undirected,84019,,6
22433,22555,Undirected,84020,,4
22433,22560,Undirected,84021,,4
22433,22562,Undirected,84022,,4
22433,22563,Undirected,84023,,4
22433,22564,Undirected,84024,,4
22433,22566,Undirected,84025,,4
22433,22617,Undirected,84026,,4
22433,22621,Undirected,84027,,4
22433,22637,Undirected,84028,,4
22433,22670,Undirected,84029,,4
22433,22751,Undirected,84030,,4
22433,22835,Undirected,84031,,4
22433,22964,Undirected,84032,,4
22433,22966,Undirected,84033,,6
22433,22992,Undirected,84034,,4
22433,22993,Undirected,84035,,2
22433,23076,Undirected,84036,,4
22433,23126,Undirected,84037,,4
22433,23127,Undirected,84038,,4
22433,23290,Undirected,84039,,4
22433,23301,Undirected,84040,,2
22433,23341,Undirected,84041,,4
22433,23356,Undirected,84042,,4
22433,23461,Undirected,84043,,4
22433,23493,Undirected,84044,,4
22433,47566,Undirected,84045,,4
22433,71459,Undirected,84046,,4
22433,72817,Undirected,84047,,4
22433,84012,Undirected,84048,,4
22433,84347,Undirected,84049,,4
22433,84375,Undirected,84050,,6
22433,84755,Undirected,84051,,4
22433,84879,Undirected,84052,,2
22433,85066,Undirected,84053,,4
22433,84596B,Undirected,84054,,4
22433,85194S,Undirected,84055,,4
22434,21080,Undirected,84061,,2
22434,21212,Undirected,84062,,2
22434,22077,Undirected,84083,,3
22434,22086,Undirected,84085,,2
22434,22111,Undirected,84087,,3
22434,22178,Undirected,84088,,2
22434,22423,Undirected,84093,,2
22434,22435,Undirected,84094,,8
22434,22436,Undirected,84095,,8
22434,22439,Undirected,84096,,4
22434,22440,Undirected,84097,,8
22434,22501,Undirected,84098,,6
22434,22502,Undirected,84099,,4
22434,22536,Undirected,84100,,4
22434,22539,Undirected,84101,,4
22434,22546,Undirected,84102,,4
22434,22549,Undirected,84103,,6
22434,22550,Undirected,84104,,4
22434,22551,Undirected,84105,,6
22434,22553,Undirected,84106,,4
22434,22554,Undirected,84107,,4
22434,22555,Undirected,84108,,4
22434,22556,Undirected,84109,,12
22434,22557,Undirected,84110,,4
22434,22560,Undirected,84111,,4
22434,22585,Undirected,84112,,4
22434,22616,Undirected,84113,,4
22434,22623,Undirected,84114,,6
22434,22624,Undirected,84115,,4
22434,22667,Undirected,84116,,4
22434,22680,Undirected,84117,,4
22434,22693,Undirected,84118,,4
22434,22720,Undirected,84119,,3
22434,22733,Undirected,84120,,4
22434,22743,Undirected,84121,,4
22434,22745,Undirected,84122,,6
22434,22746,Undirected,84123,,4
22434,22748,Undirected,84124,,4
22434,22802,Undirected,84125,,4
22434,22813,Undirected,84126,,4
22434,22867,Undirected,84127,,2
22434,22909,Undirected,84128,,2
22434,22961,Undirected,84129,,4
22434,22962,Undirected,84130,,4
22434,22969,Undirected,84131,,2
22434,22988,Undirected,84132,,4
22434,22991,Undirected,84133,,4
22434,22993,Undirected,84134,,3
22434,22995,Undirected,84135,,4
22434,23050,Undirected,84136,,4
22434,23084,Undirected,84137,,6
22434,23100,Undirected,84138,,6
22434,23103,Undirected,84139,,4
22434,23177,Undirected,84140,,4
22434,23199,Undirected,84141,,6
22434,23201,Undirected,84142,,8
22434,23202,Undirected,84143,,6
22434,23213,Undirected,84144,,4
22434,23217,Undirected,84145,,4
22434,23219,Undirected,84146,,4
22434,23232,Undirected,84147,,4
22434,23240,Undirected,84148,,4
22434,23245,Undirected,84149,,8
22434,23275,Undirected,84150,,4
22434,23298,Undirected,84151,,4
22434,23301,Undirected,84152,,2
22434,23307,Undirected,84153,,4
22434,23318,Undirected,84154,,6
22434,23343,Undirected,84155,,4
22434,23344,Undirected,84156,,4
22434,23349,Undirected,84157,,4
22434,23493,Undirected,84158,,8
22434,23503,Undirected,84159,,4
22434,23504,Undirected,84160,,4
22434,23570,Undirected,84161,,4
22434,23571,Undirected,84162,,4
22434,47566,Undirected,84163,,2
22434,48138,Undirected,84164,,4
22434,72741,Undirected,84165,,4
22434,79321,Undirected,84166,,6
22434,84692,Undirected,84167,,4
22434,84949,Undirected,84168,,4
22434,84991,Undirected,84169,,4
22434,85176,Undirected,84170,,4
22434,84029E,Undirected,84171,,6
22434,84029G,Undirected,84172,,4
22434,84030E,Undirected,84173,,4
22434,84970L,Undirected,84174,,4
22434,85014B,Undirected,84175,,4
22434,85049A,Undirected,84176,,4
22434,85099F,Undirected,84177,,4
22434,85123A,Undirected,84178,,4
22434,85184C,Undirected,84179,,4
22435,21034,Undirected,84186,,9
22435,21080,Undirected,84188,,2
22435,22086,Undirected,84229,,3
22435,22112,Undirected,84233,,2
22435,22113,Undirected,84234,,3
22435,22138,Undirected,84237,,2
22435,22139,Undirected,84238,,2
22435,22178,Undirected,84244,,2
22435,22197,Undirected,84248,,4
22435,22423,Undirected,84273,,2
22435,22436,Undirected,84276,,6
22435,22437,Undirected,84277,,8
22435,22439,Undirected,84278,,4
22435,22440,Undirected,84279,,4
22435,22457,Undirected,84280,,2
22435,22469,Undirected,84281,,4
22435,22470,Undirected,84282,,3
22435,22480,Undirected,84283,,6
22435,22508,Undirected,84284,,4
22435,22546,Undirected,84285,,4
22435,22553,Undirected,84286,,4
22435,22555,Undirected,84287,,4
22435,22556,Undirected,84288,,4
22435,22557,Undirected,84289,,4
22435,22560,Undirected,84290,,4
22435,22561,Undirected,84291,,4
22435,22562,Undirected,84292,,6
22435,22563,Undirected,84293,,6
22435,22564,Undirected,84294,,4
22435,22565,Undirected,84295,,4
22435,22566,Undirected,84296,,4
22435,22602,Undirected,84297,,6
22435,22607,Undirected,84298,,6
22435,22616,Undirected,84299,,4
22435,22622,Undirected,84300,,4
22435,22633,Undirected,84301,,4
22435,22697,Undirected,84302,,4
22435,22699,Undirected,84303,,4
22435,22713,Undirected,84304,,4
22435,22720,Undirected,84305,,2
22435,22722,Undirected,84306,,4
22435,22758,Undirected,84307,,4
22435,22759,Undirected,84308,,6
22435,22766,Undirected,84309,,4
22435,22808,Undirected,84310,,4
22435,22809,Undirected,84311,,4
22435,22816,Undirected,84312,,4
22435,22832,Undirected,84313,,4
22435,22844,Undirected,84314,,4
22435,22845,Undirected,84315,,4
22435,22865,Undirected,84316,,2
22435,22906,Undirected,84317,,4
22435,22907,Undirected,84318,,2
22435,22909,Undirected,84319,,3
22435,22910,Undirected,84320,,2
22435,22926,Undirected,84321,,4
22435,22940,Undirected,84322,,4
22435,22952,Undirected,84323,,4
22435,22953,Undirected,84324,,4
22435,22954,Undirected,84325,,4
22435,22960,Undirected,84326,,3
22435,22961,Undirected,84327,,2
22435,22975,Undirected,84328,,4
22435,23008,Undirected,84329,,4
22435,23077,Undirected,84330,,4
22435,23084,Undirected,84331,,4
22435,23103,Undirected,84332,,4
22435,23118,Undirected,84333,,4
22435,23126,Undirected,84334,,6
22435,23154,Undirected,84335,,4
22435,23156,Undirected,84336,,4
22435,23158,Undirected,84337,,6
22435,23188,Undirected,84338,,8
22435,23198,Undirected,84339,,4
22435,23201,Undirected,84340,,4
22435,23298,Undirected,84341,,4
22435,23319,Undirected,84342,,6
22435,23344,Undirected,84343,,4
22435,23349,Undirected,84344,,4
22435,23350,Undirected,84345,,4
22435,23351,Undirected,84346,,4
22435,23392,Undirected,84347,,4
22435,23461,Undirected,84348,,4
22435,23493,Undirected,84349,,4
22435,23496,Undirected,84350,,4
22435,23511,Undirected,84351,,4
22435,23512,Undirected,84352,,4
22435,23569,Undirected,84353,,4
22435,23570,Undirected,84354,,4
22435,23571,Undirected,84355,,6
22435,47566,Undirected,84356,,4
22435,48194,Undirected,84357,,4
22435,84050,Undirected,84358,,4
22435,84199,Undirected,84359,,4
22435,84212,Undirected,84360,,4
22435,84378,Undirected,84361,,8
22435,84380,Undirected,84362,,4
22435,84580,Undirected,84363,,6
22435,84581,Undirected,84364,,6
22435,84879,Undirected,84365,,3
22435,84946,Undirected,84366,,4
22435,84978,Undirected,84367,,8
22435,85015,Undirected,84368,,4
22435,85173,Undirected,84369,,6
22435,35471D,Undirected,84370,,8
22435,47504K,Undirected,84371,,4
22435,51014A,Undirected,84372,,6
22435,51014L,Undirected,84373,,4
22435,72799F,Undirected,84374,,4
22435,84509A,Undirected,84375,,4
22435,84536A,Undirected,84376,,4
22435,84596F,Undirected,84377,,6
22435,84970L,Undirected,84378,,4
22435,84970S,Undirected,84379,,4
22435,84997C,Undirected,84380,,4
22435,84997D,Undirected,84381,,4
22435,85014B,Undirected,84382,,4
22435,85099C,Undirected,84383,,4
22435,85099F,Undirected,84384,,4
22435,85123A,Undirected,84385,,4
22435,85184C,Undirected,84386,,6
22435,85194S,Undirected,84387,,4
22435,85199S,Undirected,84388,,4
22435,85232D,Undirected,84389,,4
22436,21034,Undirected,84390,,3
22436,22554,Undirected,84399,,4
22436,22556,Undirected,84400,,6
22436,22557,Undirected,84401,,2
22436,22560,Undirected,84402,,4
22436,22907,Undirected,84403,,2
22436,22961,Undirected,84404,,2
22436,22983,Undirected,84405,,4
22436,23084,Undirected,84406,,4
22436,23091,Undirected,84407,,4
22436,23100,Undirected,84408,,4
22436,23101,Undirected,84409,,4
22436,23118,Undirected,84410,,4
22436,23199,Undirected,84411,,4
22436,23201,Undirected,84412,,6
22436,23298,Undirected,84413,,3
22436,23493,Undirected,84414,,4
22436,23581,Undirected,84415,,4
22436,84692,Undirected,84416,,4
22436,84997B,Undirected,84417,,4
22436,84997C,Undirected,84418,,4
22436,85049E,Undirected,84419,,4
22436,85049G,Undirected,84420,,4
22436,85184C,Undirected,84421,,4
22437,21034,Undirected,84428,,3
22437,21080,Undirected,84430,,4
22437,21212,Undirected,84435,,2
22437,21977,Undirected,84460,,2
22437,22086,Undirected,84469,,4
22437,22139,Undirected,84470,,2
22437,22197,Undirected,84475,,2
22437,22423,Undirected,84485,,2
22437,22457,Undirected,84487,,2
22437,22469,Undirected,84488,,3
22437,22470,Undirected,84489,,2
22437,22480,Undirected,84490,,4
22437,22534,Undirected,84491,,4
22437,22553,Undirected,84492,,8
22437,22555,Undirected,84493,,4
22437,22557,Undirected,84494,,2
22437,22561,Undirected,84495,,6
22437,22562,Undirected,84496,,4
22437,22566,Undirected,84497,,4
22437,22582,Undirected,84498,,4
22437,22584,Undirected,84499,,4
22437,22585,Undirected,84500,,6
22437,22622,Undirected,84501,,4
22437,22659,Undirected,84502,,4
22437,22733,Undirected,84503,,4
22437,22750,Undirected,84504,,4
22437,22759,Undirected,84505,,4
22437,22780,Undirected,84506,,4
22437,22801,Undirected,84507,,4
22437,22844,Undirected,84508,,4
22437,22906,Undirected,84509,,4
22437,22913,Undirected,84510,,4
22437,22920,Undirected,84511,,4
22437,22924,Undirected,84512,,4
22437,22938,Undirected,84513,,4
22437,22960,Undirected,84514,,2
22437,22961,Undirected,84515,,3
22437,22966,Undirected,84516,,4
22437,22983,Undirected,84517,,4
22437,23013,Undirected,84518,,4
22437,23014,Undirected,84519,,4
22437,23158,Undirected,84520,,4
22437,23176,Undirected,84521,,4
22437,23177,Undirected,84522,,4
22437,23188,Undirected,84523,,4
22437,23194,Undirected,84524,,4
22437,23201,Undirected,84525,,4
22437,23202,Undirected,84526,,4
22437,23301,Undirected,84527,,2
22437,23343,Undirected,84528,,4
22437,23506,Undirected,84529,,4
22437,23569,Undirected,84530,,4
22437,71459,Undirected,84531,,4
22437,82552,Undirected,84532,,4
22437,84199,Undirected,84533,,4
22437,84879,Undirected,84534,,2
22437,35471D,Undirected,84535,,8
22437,72799E,Undirected,84536,,4
22437,84569D,Undirected,84537,,4
22437,84997D,Undirected,84538,,4
22437,85099B,Undirected,84539,,3
22437,85099C,Undirected,84540,,4
22437,85123A,Undirected,84541,,3
22438,21034,Undirected,84542,,3
22438,22077,Undirected,84550,,2
22438,22086,Undirected,84551,,2
22438,22439,Undirected,84558,,4
22438,22469,Undirected,84559,,2
22438,22529,Undirected,84560,,4
22438,22530,Undirected,84561,,4
22438,22531,Undirected,84562,,8
22438,22534,Undirected,84563,,4
22438,22535,Undirected,84564,,6
22438,22536,Undirected,84565,,6
22438,22537,Undirected,84566,,4
22438,22557,Undirected,84567,,2
22438,22560,Undirected,84568,,4
22438,22586,Undirected,84569,,4
22438,22632,Undirected,84570,,4
22438,22633,Undirected,84571,,4
22438,22737,Undirected,84572,,4
22438,22743,Undirected,84573,,4
22438,22744,Undirected,84574,,4
22438,22804,Undirected,84575,,4
22438,22809,Undirected,84576,,4
22438,22812,Undirected,84577,,4
22438,22865,Undirected,84578,,2
22438,22866,Undirected,84579,,2
22438,22867,Undirected,84580,,2
22438,22940,Undirected,84581,,4
22438,22941,Undirected,84582,,4
22438,22960,Undirected,84583,,2
22438,22992,Undirected,84584,,4
22438,23081,Undirected,84585,,4
22438,23084,Undirected,84586,,4
22438,23196,Undirected,84587,,4
22438,23198,Undirected,84588,,4
22438,23338,Undirected,84589,,4
22438,23343,Undirected,84590,,4
22438,23344,Undirected,84591,,4
22438,23504,Undirected,84592,,4
22438,84879,Undirected,84593,,3
22438,85227,Undirected,84594,,4
22438,84030E,Undirected,84595,,4
22438,84673B,Undirected,84596,,4
22438,85123A,Undirected,84597,,3
22439,21034,Undirected,84607,,3
22439,21080,Undirected,84608,,3
22439,21212,Undirected,84612,,2
22439,22077,Undirected,84644,,2
22439,22086,Undirected,84647,,4
22439,22113,Undirected,84649,,2
22439,22197,Undirected,84651,,4
22439,22440,Undirected,84667,,8
22439,22470,Undirected,84668,,2
22439,22505,Undirected,84669,,4
22439,22531,Undirected,84670,,6
22439,22534,Undirected,84671,,4
22439,22535,Undirected,84672,,4
22439,22536,Undirected,84673,,4
22439,22537,Undirected,84674,,4
22439,22553,Undirected,84675,,4
22439,22554,Undirected,84676,,4
22439,22555,Undirected,84677,,4
22439,22557,Undirected,84678,,2
22439,22560,Undirected,84679,,4
22439,22577,Undirected,84680,,2
22439,22585,Undirected,84681,,6
22439,22587,Undirected,84682,,6
22439,22602,Undirected,84683,,4
22439,22607,Undirected,84684,,4
22439,22633,Undirected,84685,,4
22439,22641,Undirected,84686,,4
22439,22720,Undirected,84687,,2
22439,22733,Undirected,84688,,4
22439,22743,Undirected,84689,,4
22439,22745,Undirected,84690,,4
22439,22748,Undirected,84691,,6
22439,22759,Undirected,84692,,4
22439,22780,Undirected,84693,,4
22439,22804,Undirected,84694,,4
22439,22810,Undirected,84695,,4
22439,22904,Undirected,84696,,4
22439,22906,Undirected,84697,,6
22439,22909,Undirected,84698,,2
22439,22960,Undirected,84699,,2
22439,22961,Undirected,84700,,4
22439,22964,Undirected,84701,,6
22439,22989,Undirected,84702,,4
22439,22992,Undirected,84703,,4
22439,23082,Undirected,84704,,4
22439,23084,Undirected,84705,,6
22439,23100,Undirected,84706,,4
22439,23103,Undirected,84707,,6
22439,23167,Undirected,84708,,4
22439,23184,Undirected,84709,,4
22439,23193,Undirected,84710,,4
22439,23215,Undirected,84711,,4
22439,23232,Undirected,84712,,6
22439,23263,Undirected,84713,,4
22439,23275,Undirected,84714,,6
22439,23284,Undirected,84715,,4
22439,23298,Undirected,84716,,2
22439,23301,Undirected,84717,,2
22439,23302,Undirected,84718,,4
22439,23307,Undirected,84719,,8
22439,23309,Undirected,84720,,4
22439,23312,Undirected,84721,,4
22439,23343,Undirected,84722,,6
22439,23344,Undirected,84723,,10
22439,23504,Undirected,84724,,4
22439,23551,Undirected,84725,,4
22439,84077,Undirected,84726,,10
22439,84199,Undirected,84727,,4
22439,84692,Undirected,84728,,4
22439,84879,Undirected,84729,,4
22439,84978,Undirected,84730,,4
22439,84991,Undirected,84731,,4
22439,85187,Undirected,84732,,4
22439,85227,Undirected,84733,,4
22439,47599A,Undirected,84734,,4
22439,84596F,Undirected,84735,,6
22439,84997D,Undirected,84736,,4
22439,85049C,Undirected,84737,,4
22439,85049G,Undirected,84738,,4
22439,85123A,Undirected,84739,,5
22439,M,Undirected,84740,,4
22440,21034,Undirected,84743,,3
22440,21080,Undirected,84745,,3
22440,21212,Undirected,84746,,3
22440,22197,Undirected,84765,,2
22440,22560,Undirected,84774,,4
22440,22606,Undirected,84775,,4
22440,22622,Undirected,84776,,4
22440,22654,Undirected,84777,,4
22440,22743,Undirected,84778,,4
22440,22745,Undirected,84779,,6
22440,22746,Undirected,84780,,4
22440,22748,Undirected,84781,,6
22440,22867,Undirected,84782,,2
22440,22907,Undirected,84783,,3
22440,22961,Undirected,84784,,2
22440,22964,Undirected,84785,,4
22440,22983,Undirected,84786,,4
22440,22993,Undirected,84787,,2
22440,23084,Undirected,84788,,4
22440,23177,Undirected,84789,,4
22440,23184,Undirected,84790,,4
